,0,1,n,p_0,p_1,boundary,isArtifact,max_p,diff
incredibly,34,34,68,0.5,0.5,0.7929041621384075,False,0.5,0.29290416213840753
doubt,32,33,65,0.49230769230769234,0.5076923076923077,0.7995872462486235,False,0.5076923076923077,0.2918949385563159
vital,17,24,41,0.4146341463414634,0.5853658536585366,0.877214232895746,False,0.5853658536585366,0.2918483792372094
storylines,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
weaknesses,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
lunatic,14,4,18,0.7777777777777778,0.2222222222222222,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
4ever,14,4,18,0.7777777777777778,0.2222222222222222,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
driven,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
emperor,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
club,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
ridiculousness,14,4,18,0.7777777777777778,0.2222222222222222,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
inexplicably,14,4,18,0.7777777777777778,0.2222222222222222,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
sensuality,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
stone,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
blackandwhite,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
rigor,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
hotel,14,4,18,0.7777777777777778,0.2222222222222222,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
subtext,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
allegory,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
cowriter,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False,0.7777777777777778,0.2915255819652297
outcome,13,3,16,0.8125,0.1875,1.1038373993398478,False,0.8125,0.2913373993398478
assayas,3,13,16,0.1875,0.8125,1.1038373993398478,False,0.8125,0.2913373993398478
cuts,3,13,16,0.1875,0.8125,1.1038373993398478,False,0.8125,0.2913373993398478
dimension,3,13,16,0.1875,0.8125,1.1038373993398478,False,0.8125,0.2913373993398478
dubious,13,3,16,0.8125,0.1875,1.1038373993398478,False,0.8125,0.2913373993398478
fascination,3,13,16,0.1875,0.8125,1.1038373993398478,False,0.8125,0.2913373993398478
enticing,3,13,16,0.1875,0.8125,1.1038373993398478,False,0.8125,0.2913373993398478
expecting,13,3,16,0.8125,0.1875,1.1038373993398478,False,0.8125,0.2913373993398478
atmospheric,3,13,16,0.1875,0.8125,1.1038373993398478,False,0.8125,0.2913373993398478
ritchie,13,3,16,0.8125,0.1875,1.1038373993398478,False,0.8125,0.2913373993398478
paintbynumber,3,13,16,0.1875,0.8125,1.1038373993398478,False,0.8125,0.2913373993398478
sm,13,3,16,0.8125,0.1875,1.1038373993398478,False,0.8125,0.2913373993398478
exploit,13,3,16,0.8125,0.1875,1.1038373993398478,False,0.8125,0.2913373993398478
begun,13,3,16,0.8125,0.1875,1.1038373993398478,False,0.8125,0.2913373993398478
undercurrent,3,13,16,0.1875,0.8125,1.1038373993398478,False,0.8125,0.2913373993398478
payami,3,13,16,0.1875,0.8125,1.1038373993398478,False,0.8125,0.2913373993398478
pedestrian,13,3,16,0.8125,0.1875,1.1038373993398478,False,0.8125,0.2913373993398478
jackass,13,3,16,0.8125,0.1875,1.1038373993398478,False,0.8125,0.2913373993398478
dirty,26,20,46,0.5652173913043478,0.43478260869565216,0.8561238694326118,False,0.5652173913043478,0.290906478128264
stage,26,20,46,0.5652173913043478,0.43478260869565216,0.8561238694326118,False,0.5652173913043478,0.290906478128264
pain,20,26,46,0.43478260869565216,0.5652173913043478,0.8561238694326118,False,0.5652173913043478,0.290906478128264
fears,30,32,62,0.4838709677419355,0.5161290322580645,0.8067497056145017,False,0.5161290322580645,0.29062067335643715
dreams,32,30,62,0.5161290322580645,0.4838709677419355,0.8067497056145017,False,0.5161290322580645,0.29062067335643715
number,30,32,62,0.4838709677419355,0.5161290322580645,0.8067497056145017,False,0.5161290322580645,0.29062067335643715
condescending,15,5,20,0.75,0.25,1.0400885889122344,False,0.75,0.29008858891223444
strongly,15,5,20,0.75,0.25,1.0400885889122344,False,0.75,0.29008858891223444
losers,15,5,20,0.75,0.25,1.0400885889122344,False,0.75,0.29008858891223444
encounter,5,15,20,0.25,0.75,1.0400885889122344,False,0.75,0.29008858891223444
uneasy,15,5,20,0.75,0.25,1.0400885889122344,False,0.75,0.29008858891223444
throwing,15,5,20,0.75,0.25,1.0400885889122344,False,0.75,0.29008858891223444
uneventful,15,5,20,0.75,0.25,1.0400885889122344,False,0.75,0.29008858891223444
improve,15,5,20,0.75,0.25,1.0400885889122344,False,0.75,0.29008858891223444
lopez,20,11,31,0.6451612903225806,0.3548387096774194,0.9338095939339826,False,0.6451612903225806,0.2886483036114019
hide,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
root,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
aware,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
struggles,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
eerily,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
freshfaced,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
drains,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
besson,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
introducing,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
fessenden,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
amorality,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
lucy,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
restrictive,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
competition,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
chekhov,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
troubled,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
unknown,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
translate,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
chelsea,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
impersonation,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
potshots,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
wilco,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
collective,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
speedy,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
swan,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
dive,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
traveler,12,2,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False,0.8571428571428571,0.2883864759000879
reveal,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
limits,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False,0.8571428571428571,0.2883864759000879
casual,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
exterior,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
lowbrow,16,6,22,0.7272727272727273,0.2727272727272727,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
produce,16,6,22,0.7272727272727273,0.2727272727272727,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
cutting,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
impenetrable,16,6,22,0.7272727272727273,0.2727272727272727,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
expert,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
mike,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
taylor,16,6,22,0.7272727272727273,0.2727272727272727,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
brand,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
department,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
texture,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
idealism,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
pictureperfect,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False,0.7272727272727273,0.28768153713352995
rest,34,33,67,0.5074626865671642,0.4925373134328358,0.7950819182356224,False,0.5074626865671642,0.28761923166845815
faster,25,18,43,0.5813953488372093,0.4186046511627907,0.8683373604507394,False,0.5813953488372093,0.28694201161353006
commentary,25,18,43,0.5813953488372093,0.4186046511627907,0.8683373604507394,False,0.5813953488372093,0.28694201161353006
rush,25,18,43,0.5813953488372093,0.4186046511627907,0.8683373604507394,False,0.5813953488372093,0.28694201161353006
notice,25,18,43,0.5813953488372093,0.4186046511627907,0.8683373604507394,False,0.5813953488372093,0.28694201161353006
suffering,15,23,38,0.39473684210526316,0.6052631578947368,0.8918214442112555,False,0.6052631578947368,0.2865582863165187
report,23,15,38,0.6052631578947368,0.39473684210526316,0.8918214442112555,False,0.6052631578947368,0.2865582863165187
office,21,27,48,0.4375,0.5625,0.8486256850556246,False,0.5625,0.28612568505562463
lessons,17,7,24,0.7083333333333334,0.2916666666666667,0.9930311719972756,False,0.7083333333333334,0.28469783866394227
mile,17,7,24,0.7083333333333334,0.2916666666666667,0.9930311719972756,False,0.7083333333333334,0.28469783866394227
choose,17,7,24,0.7083333333333334,0.2916666666666667,0.9930311719972756,False,0.7083333333333334,0.28469783866394227
seemingly,17,7,24,0.7083333333333334,0.2916666666666667,0.9930311719972756,False,0.7083333333333334,0.28469783866394227
contradictory,17,7,24,0.7083333333333334,0.2916666666666667,0.9930311719972756,False,0.7083333333333334,0.28469783866394227
talents,29,32,61,0.47540983606557374,0.5245901639344263,0.809253826393073,False,0.5245901639344263,0.2846636624586467
break,29,24,53,0.5471698113207547,0.4528301886792453,0.8317737828265249,False,0.5471698113207547,0.2846039715057702
sight,29,24,53,0.5471698113207547,0.4528301886792453,0.8317737828265249,False,0.5471698113207547,0.2846039715057702
path,12,21,33,0.36363636363636365,0.6363636363636364,0.9204583962218613,False,0.6363636363636364,0.28409475985822497
greek,12,21,33,0.36363636363636365,0.6363636363636364,0.9204583962218613,False,0.6363636363636364,0.28409475985822497
consider,21,12,33,0.6363636363636364,0.36363636363636365,0.9204583962218613,False,0.6363636363636364,0.28409475985822497
expense,21,12,33,0.6363636363636364,0.36363636363636365,0.9204583962218613,False,0.6363636363636364,0.28409475985822497
substantial,21,12,33,0.6363636363636364,0.36363636363636365,0.9204583962218613,False,0.6363636363636364,0.28409475985822497
reach,31,27,58,0.5344827586206896,0.46551724137931033,0.8171509397384287,False,0.5344827586206896,0.28266818111773906
theaters,31,27,58,0.5344827586206896,0.46551724137931033,0.8171509397384287,False,0.5344827586206896,0.28266818111773906
wars,26,19,45,0.5777777777777777,0.4222222222222222,0.860059059274823,False,0.5777777777777777,0.28228128149704523
science,24,16,40,0.6,0.4,0.8819003036613146,False,0.6,0.2819003036613146
reallife,16,24,40,0.4,0.6,0.8819003036613146,False,0.6,0.2819003036613146
spot,8,18,26,0.3076923076923077,0.6923076923076923,0.9736890280416928,False,0.6923076923076923,0.2813813357340005
pulling,8,18,26,0.3076923076923077,0.6923076923076923,0.9736890280416928,False,0.6923076923076923,0.2813813357340005
cautionary,8,18,26,0.3076923076923077,0.6923076923076923,0.9736890280416928,False,0.6923076923076923,0.2813813357340005
travel,8,18,26,0.3076923076923077,0.6923076923076923,0.9736890280416928,False,0.6923076923076923,0.2813813357340005
winds,18,8,26,0.6923076923076923,0.3076923076923077,0.9736890280416928,False,0.6923076923076923,0.2813813357340005
legend,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
preliminary,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
sibling,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
bloodsucker,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
quentin,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
signposts,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
gaping,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
shout,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
orwell,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
receive,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
credulous,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
dated,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
bollywood,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
contrast,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
creek,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
fiascos,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
studios,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
unintentional,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
code,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
african,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
ballistic,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
depict,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
kieslowski,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
unrealized,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
says,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
showgirls,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
realm,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
realistically,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
reliance,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
pencil,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
sharpener,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
contemplation,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
crypt,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
disorientated,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
claptrap,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
producers,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
lipnonsynching,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
consigned,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
tropes,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
biased,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
preview,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
messenger,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
strains,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
2000,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
mine,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
controversial,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
nudity,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
littleknown,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
explosions,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
deeds,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
boomer,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
campy,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
cocktail,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False,0.9166666666666666,0.28058470344458264
although,33,30,63,0.5238095238095238,0.47619047619047616,0.8043054458996637,False,0.5238095238095238,0.28049592209013985
possibly,25,30,55,0.45454545454545453,0.5454545454545454,0.8256856732680697,False,0.5454545454545454,0.28023112781352433
graphic,22,13,35,0.6285714285714286,0.37142857142857144,0.9082685977730197,False,0.6285714285714286,0.27969716920159116
chaotic,22,13,35,0.6285714285714286,0.37142857142857144,0.9082685977730197,False,0.6285714285714286,0.27969716920159116
turning,22,13,35,0.6285714285714286,0.37142857142857144,0.9082685977730197,False,0.6285714285714286,0.27969716920159116
kid,35,36,71,0.49295774647887325,0.5070422535211268,0.7866492600272034,False,0.5070422535211268,0.2796070065060766
standard,28,32,60,0.4666666666666667,0.5333333333333333,0.8118202921947237,False,0.5333333333333333,0.2784869588613904
marginal,19,9,28,0.6785714285714286,0.32142857142857145,0.9564581688494956,False,0.6785714285714286,0.27788674027806703
sorvino,19,9,28,0.6785714285714286,0.32142857142857145,0.9564581688494956,False,0.6785714285714286,0.27788674027806703
enterprise,19,9,28,0.6785714285714286,0.32142857142857145,0.9564581688494956,False,0.6785714285714286,0.27788674027806703
heroine,9,19,28,0.32142857142857145,0.6785714285714286,0.9564581688494956,False,0.6785714285714286,0.27788674027806703
woo,19,9,28,0.6785714285714286,0.32142857142857145,0.9564581688494956,False,0.6785714285714286,0.27788674027806703
trademark,20,27,47,0.425531914893617,0.574468085106383,0.8523149484832706,False,0.574468085106383,0.2778468633768876
brought,20,27,47,0.425531914893617,0.574468085106383,0.8523149484832706,False,0.574468085106383,0.2778468633768876
kevin,17,25,42,0.40476190476190477,0.5952380952380952,0.8726965342021439,False,0.5952380952380952,0.27745843896404865
paced,25,17,42,0.5952380952380952,0.40476190476190477,0.8726965342021439,False,0.5952380952380952,0.27745843896404865
endlessly,17,25,42,0.40476190476190477,0.5952380952380952,0.8726965342021439,False,0.5952380952380952,0.27745843896404865
williams,17,25,42,0.40476190476190477,0.5952380952380952,0.8726965342021439,False,0.5952380952380952,0.27745843896404865
values,17,25,42,0.40476190476190477,0.5952380952380952,0.8726965342021439,False,0.5952380952380952,0.27745843896404865
red,23,29,52,0.4423076923076923,0.5576923076923077,0.8349487239019455,False,0.5576923076923077,0.2772564162096378
flashy,29,23,52,0.5576923076923077,0.4423076923076923,0.8349487239019455,False,0.5576923076923077,0.2772564162096378
guys,38,38,76,0.5,0.5,0.7770596002160852,False,0.5,0.2770596002160852
franchise,31,34,65,0.47692307692307695,0.5230769230769231,0.7995872462486235,False,0.5230769230769231,0.27651032317170043
person,31,34,65,0.47692307692307695,0.5230769230769231,0.7995872462486235,False,0.5230769230769231,0.27651032317170043
involving,31,26,57,0.543859649122807,0.45614035087719296,0.8199208695326539,False,0.543859649122807,0.2760612204098468
add,36,37,73,0.4931506849315068,0.5068493150684932,0.7826952877546551,False,0.5068493150684932,0.27584597268616196
urge,23,14,37,0.6216216216216216,0.3783783783783784,0.8970810277942863,False,0.6216216216216216,0.27545940617266473
drive,14,23,37,0.3783783783783784,0.6216216216216216,0.8970810277942863,False,0.6216216216216216,0.27545940617266473
references,23,14,37,0.6216216216216216,0.3783783783783784,0.8970810277942863,False,0.6216216216216216,0.27545940617266473
chances,20,10,30,0.6666666666666666,0.3333333333333333,0.9409804862449196,False,0.6666666666666666,0.27431381957825296
pathology,10,20,30,0.3333333333333333,0.6666666666666666,0.9409804862449196,False,0.6666666666666666,0.27431381957825296
harry,20,10,30,0.6666666666666666,0.3333333333333333,0.9409804862449196,False,0.6666666666666666,0.27431381957825296
expectation,10,20,30,0.3333333333333333,0.6666666666666666,0.9409804862449196,False,0.6666666666666666,0.27431381957825296
neat,10,20,30,0.3333333333333333,0.6666666666666666,0.9409804862449196,False,0.6666666666666666,0.27431381957825296
movement,20,10,30,0.6666666666666666,0.3333333333333333,0.9409804862449196,False,0.6666666666666666,0.27431381957825296
saturday,28,21,49,0.5714285714285714,0.42857142857142855,0.8450499424799129,False,0.5714285714285714,0.27362137105134154
grow,18,26,44,0.4090909090909091,0.5909090909090909,0.8641276523625949,False,0.5909090909090909,0.273218561453504
proceedings,18,26,44,0.4090909090909091,0.5909090909090909,0.8641276523625949,False,0.5909090909090909,0.273218561453504
frequently,35,32,67,0.5223880597014925,0.47761194029850745,0.7950819182356224,False,0.5223880597014925,0.27269385853412986
apart,38,37,75,0.5066666666666667,0.49333333333333335,0.7789005480444997,False,0.5066666666666667,0.272233881377833
cut,37,38,75,0.49333333333333335,0.5066666666666667,0.7789005480444997,False,0.5066666666666667,0.272233881377833
voice,32,27,59,0.5423728813559322,0.4576271186440678,0.8144517337181905,False,0.5423728813559322,0.27207885236225826
promising,32,27,59,0.5423728813559322,0.4576271186440678,0.8144517337181905,False,0.5423728813559322,0.27207885236225826
degree,15,24,39,0.38461538461538464,0.6153846153846154,0.8867654718190199,False,0.6153846153846154,0.27138085643440446
twice,35,37,72,0.4861111111111111,0.5138888888888888,0.7846516798715037,False,0.5138888888888888,0.2707627909826149
fuzzy,11,21,32,0.34375,0.65625,0.9269775198072556,False,0.65625,0.2707275198072556
rude,21,11,32,0.65625,0.34375,0.9269775198072556,False,0.65625,0.2707275198072556
talking,29,22,51,0.5686274509803921,0.43137254901960786,0.8382165937147428,False,0.5686274509803921,0.26958914273435064
body,29,22,51,0.5686274509803921,0.43137254901960786,0.8382165937147428,False,0.5686274509803921,0.26958914273435064
teenagers,27,19,46,0.5869565217391305,0.41304347826086957,0.8561238694326118,False,0.5869565217391305,0.2691673476934813
usually,36,33,69,0.5217391304347826,0.4782608695652174,0.7907739217784795,False,0.5217391304347826,0.2690347913436969
favor,33,28,61,0.5409836065573771,0.45901639344262296,0.809253826393073,False,0.5409836065573771,0.2682702198356959
delivered,25,16,41,0.6097560975609756,0.3902439024390244,0.877214232895746,False,0.6097560975609756,0.26745813533477036
bmovie,25,16,41,0.6097560975609756,0.3902439024390244,0.877214232895746,False,0.6097560975609756,0.26745813533477036
animal,25,16,41,0.6097560975609756,0.3902439024390244,0.877214232895746,False,0.6097560975609756,0.26745813533477036
paper,22,12,34,0.6470588235294118,0.35294117647058826,0.9142290385716638,False,0.6470588235294118,0.267170215042252
blood,22,12,34,0.6470588235294118,0.35294117647058826,0.9142290385716638,False,0.6470588235294118,0.267170215042252
showtime,22,12,34,0.6470588235294118,0.35294117647058826,0.9142290385716638,False,0.6470588235294118,0.267170215042252
screenwriters,22,12,34,0.6470588235294118,0.35294117647058826,0.9142290385716638,False,0.6470588235294118,0.267170215042252
doing,41,41,82,0.5,0.5,0.7667307420406637,False,0.5,0.2667307420406637
hip,30,23,53,0.5660377358490566,0.4339622641509434,0.8317737828265249,False,0.5660377358490566,0.26573604697746833
fall,32,26,58,0.5517241379310345,0.4482758620689655,0.8171509397384287,False,0.5517241379310345,0.2654268018073942
precious,20,28,48,0.4166666666666667,0.5833333333333334,0.8486256850556246,False,0.5833333333333334,0.26529235172229126
reading,28,20,48,0.5833333333333334,0.4166666666666667,0.8486256850556246,False,0.5833333333333334,0.26529235172229126
stomachturning,16,5,21,0.7619047619047619,0.23809523809523808,1.0270724933181201,False,0.7619047619047619,0.26516773141335825
paradiso,5,16,21,0.23809523809523808,0.7619047619047619,1.0270724933181201,False,0.7619047619047619,0.26516773141335825
dose,5,16,21,0.23809523809523808,0.7619047619047619,1.0270724933181201,False,0.7619047619047619,0.26516773141335825
consequences,16,5,21,0.7619047619047619,0.23809523809523808,1.0270724933181201,False,0.7619047619047619,0.26516773141335825
decidedly,16,5,21,0.7619047619047619,0.23809523809523808,1.0270724933181201,False,0.7619047619047619,0.26516773141335825
hundred,16,5,21,0.7619047619047619,0.23809523809523808,1.0270724933181201,False,0.7619047619047619,0.26516773141335825
evans,5,16,21,0.23809523809523808,0.7619047619047619,1.0270724933181201,False,0.7619047619047619,0.26516773141335825
firsttime,5,16,21,0.23809523809523808,0.7619047619047619,1.0270724933181201,False,0.7619047619047619,0.26516773141335825
emphasis,16,5,21,0.7619047619047619,0.23809523809523808,1.0270724933181201,False,0.7619047619047619,0.26516773141335825
damning,15,4,19,0.7894736842105263,0.21052631578947367,1.0541192004321704,False,0.7894736842105263,0.2646455162216441
